review_rank,review_reason,suggested_action,analysis_group_id,company,symbol,event_date,split,default_model_scope,primary_category,capital_action_subtype,source_type,source_types,title,group_titles_sample,relative_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,actual_mv_return_p0_p20,peer_avg_mv_return_p0_p20,overlap_event_count_p0_p20,is_overlap_clean_p0_p20,source_count,group_event_count,group_source_count,has_main_label,is_default_training_candidate,manual_keep_for_model,manual_is_noise,manual_corrected_category,manual_notes
245,category_other|overlap_dirty_p20,优先人工重分类,688159|2026-01-31|其他,有方科技,688159,2026-01-31,test,audit_or_aux,其他,,announcement,announcement,第四届董事会第十一次会议决议公告,第四届董事会第十一次会议决议公告,-0.2411059154260106,-13.89472071000364,-0.2289624873101428,0.0121434281158678,6,False,1,1,1,1,1,,,,
246,category_other|overlap_dirty_p20,优先人工重分类,300098|2020-02-08|其他,高新兴,300098,2020-02-08,train,audit_or_aux,其他,,announcement,announcement,2020年第一次临时股东大会决议公告,2020年第一次临时股东大会决议公告 || 2020年第一次临时股东大会的法律意见书,0.2117277843665602,16.36357439146487,0.3011363635942679,0.0894085792277076,13,False,1,2,1,1,1,,,,
247,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2022-04-12|其他,广和通,300638,2022-04-12,train,audit_or_aux,其他,,announcement,announcement,关于部分募集资金投资项目结项并将结余募集资金用于永久补充流动资金的公告,关于部分募集资金投资项目结项并将结余募集资金用于永久补充流动资金的公告 || 广发证券股份有限公司关于深圳市广和通无线股份有限公司持续督导2021年度现场检查报告 || 第三届监事会第十次会议决议公告 || 广发证券股份有限公司关于深圳市广和通无线股份有限公司2021年度内部控制自我评价报告的核查意见 || 第三届董事会第十一次会议决议公告 || 关于变更部分募集资金专项账户的公告,0.1734775968182402,26.364043157115603,0.0386792452839501,-0.1347983515342901,24,False,1,12,1,1,1,,,,
248,category_other|overlap_dirty_p20,优先人工重分类,603236|2024-04-12|其他,移远通信,603236,2024-04-12,test,audit_or_aux,其他,,announcement,announcement,关于为子公司提供担保的公告,关于为子公司提供担保的公告,0.1989157705343743,17.758925424291462,0.1957671957232845,-0.0031485748110898,12,False,1,1,1,1,1,,,,
249,category_other|overlap_dirty_p20,优先人工重分类,300098|2019-07-31|其他,高新兴,300098,2019-07-31,train,audit_or_aux,其他,,announcement,announcement,第四届董事会第四十八次会议决议的公告,第四届董事会第四十八次会议决议的公告 || 广东广信君达律师事务所关于公司第一期股票期权激励计划调整首次授予行权价格、注销部分已授予股票期权以及首次授予股票期权第一个行权期可行权事项的法律意见书 || 第四届监事会第三十六次会议决议的公告 || 独立董事对相关事项发表的独立意见,-0.1822403090685064,-22.43366116605063,-0.0372413793761393,0.1449989296923671,4,False,1,4,1,1,1,,,,
250,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2021-07-13|其他,移远通信,603236,2021-07-13,train,audit_or_aux,其他,,announcement,announcement,:2021年第一次临时股东大会决议公告,:2021年第一次临时股东大会决议公告,-0.1615921459055243,-36.026712622761025,-0.0628608845888456,0.0987312613166787,4,False,1,1,1,1,1,,,,
251,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-11-30|其他,广和通,300638,2020-11-30,train,audit_or_aux,其他,,announcement,announcement,关于使用部分自有闲置资金进行现金管理的进展公告,关于使用部分自有闲置资金进行现金管理的进展公告,0.1722054221024511,26.61199120827843,-0.0305724765523385,-0.2027778986547896,11,False,1,1,1,1,1,,,,
252,category_other|overlap_dirty_p20,优先人工重分类,002881|2024-08-29|其他,美格智能,2881,2024-08-29,test,audit_or_aux,其他,,announcement,announcement,2024年半年度财务报告,2024年半年度财务报告 || 关于募集资金投资项目延期的公告 || 2024年半年度募集资金存放与使用情况专项报告 || 半年度非经营性资金占用及其他关联资金往来情况汇总表 || 半年报董事会决议公告 || 关于注销已授予到期未行权股票期权的公告,-0.2513316202938798,-12.741779115288477,0.0839382939380755,0.3352699142319553,6,False,1,7,1,1,1,,,,
253,category_other|overlap_dirty_p20,优先人工重分类,300638|2024-09-30|其他,广和通,300638,2024-09-30,test,audit_or_aux,其他,,announcement,announcement,第四届监事会第七次会议决议公告,第四届监事会第七次会议决议公告 || 第四届董事会第七次会议决议公告,0.1986108364553694,17.565120927767495,0.3855711373701127,0.1869603009147433,10,False,1,2,1,1,1,,,,
254,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-09-14|其他,广和通,300638,2020-09-14,train,audit_or_aux,其他,,announcement,announcement,关于使用暂时闲置的募集资金进行现金管理的进展公告(2020/09/14),关于使用暂时闲置的募集资金进行现金管理的进展公告(2020/09/14),0.1764909226711072,23.35606559566205,0.1688378471467708,-0.0076530755243364,13,False,1,1,1,1,1,,,,
255,top_positive_label|extreme_relative_label|subject_company|overlap_dirty_p20,检查同窗事件污染，必要时降为稳健性样本,300590|2020-10-31|产品/技术创新,移为通信,300590,2020-10-31,train,audit_or_aux,产品/技术创新,,announcement,announcement,关于理财产品到期赎回及继续使用自有资金进行现金管理的公告,关于理财产品到期赎回及继续使用自有资金进行现金管理的公告,0.4330484034059093,21.05755726608412,0.4855769230769229,0.0525285196710136,8,False,1,1,1,1,1,,,,
256,category_other|overlap_dirty_p20,优先人工重分类,002313|2016-09-07|其他,日海智能,2313,2016-09-07,train,audit_or_aux,其他,,announcement,announcement,日海通讯:补充公告,日海通讯:补充公告,0.2206878094723043,14.90831784,0.1470721743077621,-0.0736156351645423,2,False,1,1,1,1,1,,,,
257,category_other|overlap_dirty_p20,优先人工重分类,002970|2021-06-05|其他,锐明技术,2970,2021-06-05,train,audit_or_aux,其他,,announcement,announcement,关于使用部分闲置募集资金进行现金管理的进展公告,关于使用部分闲置募集资金进行现金管理的进展公告,-0.2235338534354158,-14.631728523177856,-0.0554414784394251,0.1680923749959907,3,False,1,1,1,1,1,,,,
258,category_other|overlap_dirty_p20,优先人工重分类,300098|2016-02-26|其他,高新兴,300098,2016-02-26,train,audit_or_aux,其他,,announcement,announcement,第三届董事会第三十二次会议决议的公告,第三届董事会第三十二次会议决议的公告 || 第三届监事会第二十四次会议决议的公告,-0.1779277027942146,-22.468835939121,0.0757121439490804,0.253639846743295,3,False,1,2,1,1,1,,,,
259,category_other|overlap_dirty_p20,优先人工重分类,301608|2025-05-14|其他,博实结,301608,2025-05-14,test,audit_or_aux,其他,,announcement,announcement,2024年年度股东大会决议公告,2024年年度股东大会决议公告 || 北京市中伦(深圳)律师事务所关于深圳市博实结科技股份有限公司2024年年度股东大会的法律意见书,0.2191671619642718,14.885522610048753,0.2013555144793593,-0.0178116474849126,7,False,1,2,1,1,1,,,,
260,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2021-06-24|其他,移远通信,603236,2021-06-24,train,audit_or_aux,其他,,announcement,announcement,:第二届监事会第二十一次会议决议公告,:第二届监事会第二十一次会议决议公告 || :关于会计估计变更的公告 || :关于召开2021年第一次临时股东大会的通知 || :独立董事关于第二届董事会第二十九次会议相关事项的独立意见,-0.1594283365262099,-35.98836965229832,-0.1042253520908423,0.0552029844353676,6,False,1,4,1,1,1,,,,
261,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2025-07-31|其他,移为通信,300590,2025-07-31,test,audit_or_aux,其他,,announcement,announcement,对外投资管理制度(2025年7月),对外投资管理制度(2025年7月) || 独立董事专门会议议事规则(2025年7月) || 董事和高级管理人员所持公司股份及其变动管理规则(2025年7月) || 股东会议事规则(2025年7月) || 内幕信息知情人登记管理制度(2025年7月) || 子公司管理制度(2025年7月),-0.1415459295850606,-7.511996645815904,0.1012532383882944,0.2427991679733551,10,False,1,28,1,1,1,,,,
262,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,002881|2017-06-28|其他,美格智能,2881,2017-06-28,train,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告(2017/6/28),股票交易异常波动公告(2017/6/28),0.4736145017532852,8.978130157800003,0.4472917880023295,-0.0263227137509557,5,False,1,1,1,1,0,,,,
263,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2020-11-19|其他,移远通信,603236,2020-11-19,train,audit_or_aux,其他,,announcement,announcement,:关于全资子公司参与投资设立的股权投资基金完成基金备案的公告,:关于全资子公司参与投资设立的股权投资基金完成基金备案的公告,0.1611986306254047,32.545845736404004,0.0580610315960032,-0.1031375990294015,7,False,1,1,1,1,1,,,,
264,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-11-24|其他,广和通,300638,2020-11-24,train,audit_or_aux,其他,,announcement,announcement,关于股东变更名称等工商注册信息的公告,关于股东变更名称等工商注册信息的公告,0.1702318111029558,25.172723014088447,0.0050275904737546,-0.1652042206292012,12,False,1,1,1,1,1,,,,
265,extreme_relative_label|subject_company|overlap_dirty_p20,检查同窗事件污染，必要时降为稳健性样本,300590|2020-10-20|风险事件,移为通信,300590,2020-10-20,train,audit_or_aux,风险事件,,announcement,announcement,关于公司申请向特定对象发行股票的审核问询函回复报告(修订稿)(上海移为通信技术股份有限公司)(2020/10/20),关于公司申请向特定对象发行股票的审核问询函回复报告(修订稿)(上海移为通信技术股份有限公司)(2020/10/20),0.3703934894483434,21.991250810925,0.3837837837837836,0.0133902943354402,14,False,1,1,1,1,1,,,,
266,extreme_relative_label|subject_company|overlap_dirty_p20,检查同窗事件污染，必要时降为稳健性样本,300590|2020-10-20|产品/技术创新,移为通信,300590,2020-10-20,train,audit_or_aux,产品/技术创新,,announcement,announcement,1-1募集说明书(申报稿)(上海移为通信技术股份有限公司)(2020/10/20),1-1募集说明书(申报稿)(上海移为通信技术股份有限公司)(2020/10/20),0.3703934894483434,21.991250810925,0.3837837837837836,0.0133902943354402,14,False,1,1,1,1,1,,,,
267,category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-25|其他,高新兴,300098,2015-07-25,train,audit_or_aux,其他,,announcement,announcement,关于收到《中国证监会行政许可项目审查一次反馈意见通知书》的公告,关于收到《中国证监会行政许可项目审查一次反馈意见通知书》的公告 || 关于召开2015年第四次临时股东大会的提示性公告,-0.2476463963963963,-12.455079908544,-0.3963963963963963,-0.14875,12,False,1,2,1,1,1,,,,
268,category_other|overlap_dirty_p20,优先人工重分类,002881|2022-07-08|其他,美格智能,2881,2022-07-08,train,audit_or_aux,其他,,announcement,announcement,关于为全资子公司银行授信提供担保的公告,关于为全资子公司银行授信提供担保的公告 || 第三届董事会第十次会议决议公告,0.2166613774000573,14.679628998636185,0.3326180256900766,0.1159566482900193,6,False,1,2,1,1,1,,,,
269,category_other|overlap_dirty_p20,优先人工重分类,002881|2023-06-13|其他,美格智能,2881,2023-06-13,valid,audit_or_aux,其他,,announcement,announcement,第三届监事会第十六次会议决议公告,第三届监事会第十六次会议决议公告 || 第三届董事会第十八次会议决议公告 || 独立董事关于第三届董事会第十八次会议相关事项的独立意见,-0.1885039300701351,-18.86515263726172,-0.1500275786006963,0.0384763514694388,3,False,1,3,1,1,1,,,,
270,extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,300638|2018-05-31|其他,广和通,300638,2018-05-31,train,audit_or_aux,其他,,announcement,announcement,关于监事会换届选举的公告,关于监事会换届选举的公告 || 独立董事提名人声明(一) || 第一届董事会第二十四次会议决议公告 || 第一届监事会第十五次会议决议公告 || 独立董事提名人声明(二) || 国信证券股份有限公司关于公司全资子公司使用部分自有闲置资金进行现金管理核查意见,0.333561949148849,9.7053714,0.2779700115340253,-0.0555919376148238,4,False,1,14,1,1,1,,,,
271,top_positive_label|extreme_relative_label|category_other|overlap_dirty_p20,优先人工重分类,002881|2019-07-12|其他,美格智能,2881,2019-07-12,train,audit_or_aux,其他,,announcement,announcement,关于变更投资者联系方式的公告,关于变更投资者联系方式的公告,0.5326343590146354,8.561449619393409,0.4513018322082931,-0.0813325268063423,3,False,1,1,1,1,1,,,,
