analysis_group_id,event_date,as_of_date,source_count,evidence_count,group_event_count,group_source_count,group_evidence_count,keyword_score_num,source_weight_num,signal_strength_num,has_pdf_num,pre_total_mv_yi,text_char_len,text_digit_count,text_percent_count,text_money_word_count,text_risk_keyword_count,text_has_risk_keyword,text_growth_keyword_count,text_has_growth_keyword,text_capital_keyword_count,text_has_capital_keyword,text_ir_keyword_count,text_has_ir_keyword,text_tech_keyword_count,text_has_tech_keyword,text_order_keyword_count,text_has_order_keyword,text_policy_keyword_count,text_has_policy_keyword,text_finance_keyword_count,text_has_finance_keyword,category_业绩信号,category_产品/技术创新,category_其他,category_客户/订单,category_政策/行业,category_管理层/投关信号,category_资本动作,category_风险事件,source_has_announcement,source_has_express,source_has_forecast,source_has_institution_survey,source_has_irm_qa,source_has_news,source_has_repurchase,source_has_research_report
603236|2020-12-26|其他,2020-12-26,2020-12-26,1,1,2,1,2,0,4,1,0,184.977156,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2024-02-02|资本动作,2024-02-02,2024-02-02,1,1,3,1,3,1,5,1,0,40.9417728,90,18,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300098|2024-01-29|业绩信号,2024-01-29,2024-01-29,1,1,2,1,2,4,5,1,0,60.99615785,511,54,2,8,0,0,4,1,0,0,0,0,4,1,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2020-10-30|其他,2020-10-30,2020-10-30,1,1,2,1,2,0,4,1,0,89.25144159,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2022-02-26|其他,2022-02-26,2022-02-26,1,1,1,1,1,0,4,1,0,266.49380189,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2022-03-18|产品/技术创新,2022-03-18,2022-03-18,1,1,2,1,2,1,4,1,0,256.76849350000003,199,12,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2018-04-10|资本动作,2018-04-10,2018-04-10,1,1,1,1,1,3,3,1,0,89.9184,135,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300590|2020-02-21|资本动作,2020-02-21,2020-02-21,1,1,1,1,1,3,3,1,0,97.21698,112,10,0,0,0,0,2,1,1,1,1,1,0,0,0,0,3,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300590|2020-02-21|产品/技术创新,2020-02-21,2020-02-21,1,1,1,1,1,3,3,1,0,97.21698,137,0,0,0,0,0,4,1,0,0,1,1,6,1,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300098|2013-01-31|业绩信号,2013-01-31,2013-01-31,1,1,1,1,1,1,4,1,0,14.138279999999998,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2020-04-29|其他,2020-04-29,2020-04-29,1,1,1,1,1,0,4,1,0,80.33471999999999,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2018-03-15|其他,2018-03-15,2018-03-15,1,1,2,1,2,0,4,1,0,88.608,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-08-11|管理层/投关信号,2016-08-11,2016-08-11,1,1,1,1,1,1,4,1,0,157.45300965,68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2016-08-11|产品/技术创新,2016-08-11,2016-08-11,1,1,1,1,1,1,4,1,0,157.45300965,82,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2019-04-17|政策/行业,2019-04-17,2019-04-17,1,1,1,1,1,1,4,1,0,85.8624,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300590|2019-06-27|资本动作,2019-06-27,2019-06-27,1,1,1,1,1,1,4,1,0,53.905362,62,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2019-01-03|资本动作,2019-01-03,2019-01-03,1,1,3,1,3,1,5,1,0,123.51453303,106,18,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
603236|2021-07-13|其他,2021-07-13,2021-07-13,1,1,1,1,1,0,4,1,0,244.20845396,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2020-04-30|管理层/投关信号,2020-04-30,2020-04-30,1,1,1,1,1,1,4,1,0,83.2032,64,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002970|2020-04-30|政策/行业,2020-04-30,2020-04-30,1,1,1,1,1,1,4,1,0,83.2032,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
002313|2014-02-28|业绩信号,2014-02-28,2014-02-28,1,1,2,1,2,2,5,1,0,41.7522352,116,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300590|2022-07-29|政策/行业,2022-07-29,2022-07-29,1,1,1,1,1,1,4,1,0,63.95066972000001,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
002881|2024-07-25|其他,2024-07-25,2024-07-25,1,1,4,1,4,0,4,1,0,49.592556290000005,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2022-06-01|资本动作,2022-06-01,2022-06-01,1,1,3,1,3,1,5,1,0,69.742672,121,21,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300098|2021-09-14|其他,2021-09-14,2021-09-14,1,1,2,1,2,0,4,1,0,76.4624201,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2022-09-17|其他,2022-09-17,2022-09-17,1,1,2,1,2,0,4,1,0,22.2768,109,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2024-03-06|其他,2024-03-06,2024-03-06,1,1,1,1,1,0,4,1,0,35.50670737,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2017-10-28|其他,2017-10-28,2017-10-28,1,1,4,1,4,0,4,1,0,84.6144,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2013-09-24|资本动作,2013-09-24,2013-09-24,1,1,1,1,1,1,4,1,0,59.5932519,82,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
688159|2025-07-22|其他,2025-07-22,2025-07-22,1,1,1,1,1,0,4,1,0,56.84161608,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2025-04-29|业绩信号,2025-04-29,2025-04-29,1,1,1,1,1,2,4,1,0,180.49144973,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2023-07-28|其他,2023-07-28,2023-07-28,1,1,2,1,2,0,4,1,0,32.56777648,108,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2011-04-23|政策/行业,2011-04-23,2011-04-23,1,1,1,1,1,1,4,1,0,21.35448,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300098|2011-04-23|管理层/投关信号,2011-04-23,2011-04-23,1,1,1,1,1,1,4,1,0,21.35448,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002881|2020-06-08|资本动作,2020-06-08,2020-06-08,1,1,7,1,7,2,4,1,0,43.3037532,268,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002970|2021-12-23|产品/技术创新,2021-12-23,2021-12-23,1,1,4,1,4,1,4,1,0,75.203328,177,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2022-04-15|资本动作,2022-04-15,2022-04-15,1,1,1,1,1,2,3,1,0,129.52673453,101,4,0,0,0,0,2,1,1,1,1,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
002881|2024-04-25|产品/技术创新,2024-04-25,2024-04-25,1,1,3,1,3,1,4,1,0,56.098292570000005,227,12,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2018-07-09|产品/技术创新,2018-07-09,2018-07-09,1,1,1,1,1,2,4,1,0,70.512,92,0,0,0,0,0,1,1,0,0,0,0,4,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2024-11-05|其他,2024-11-05,2024-11-05,1,1,2,1,2,0,4,1,0,67.75431723,93,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2020-10-30|资本动作,2020-10-30,2020-10-30,1,1,1,1,1,2,3,1,0,187.4813304,91,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
688159|2021-08-30|业绩信号,2021-08-30,2021-08-30,1,1,2,1,2,2,4,1,0,23.35076738,84,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2020-06-15|管理层/投关信号,2020-06-15,2020-06-15,1,1,1,1,1,1,4,1,0,69.60219000000001,90,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603236|2023-09-22|资本动作,2023-09-22,2023-09-22,1,1,2,1,2,1,5,1,0,118.7676753,90,20,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300638|2018-01-30|业绩信号,2018-01-30,2018-01-30,1,1,2,1,2,5,5,1,0,30.6,223,31,1,5,0,0,5,1,0,0,0,0,4,1,3,1,3,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002313|2022-08-13|资本动作,2022-08-13,2022-08-13,1,1,1,1,1,1,4,1,0,24.1488,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2023-04-28|资本动作,2023-04-28,2023-04-28,1,1,1,1,1,1,4,1,0,58.04192799,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2023-08-05|其他,2023-08-05,2023-08-05,1,1,10,1,10,0,4,1,0,175.39306801,198,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2020-04-15|其他,2020-04-15,2020-04-15,1,1,1,1,1,0,4,1,0,83.44511999999999,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2018-07-19|资本动作,2018-07-19,2018-07-19,1,1,1,1,1,1,4,1,0,37.788,68,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2020-04-09|其他,2020-04-09,2020-04-09,1,1,2,1,2,0,4,1,0,96.6230388,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2019-04-05|业绩信号,2019-04-05,2019-04-05,1,1,2,1,2,3,5,1,0,179.44897156,256,60,2,5,0,0,3,1,0,0,0,0,4,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300638|2021-12-09|其他,2021-12-09,2021-12-09,1,1,4,1,4,0,4,1,0,234.35078379,144,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
301608|2026-05-28|管理层/投关信号,2026-05-28,2026-05-28,1,1,1,1,1,5,3,1,0,77.3029433,319,11,1,1,0,0,5,1,0,0,1,1,18,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
300638|2017-06-05|其他,2017-06-05,2017-06-05,1,1,1,1,1,0,4,1,0,26.952,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2022-07-12|其他,2022-07-12,2022-07-12,1,1,1,1,1,0,4,1,0,243.12544077,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2020-04-20|业绩信号,2020-04-20,2020-04-20,1,1,4,1,4,2,4,1,0,86.97024,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2018-12-25|产品/技术创新,2018-12-25,2018-12-25,1,1,1,1,1,2,4,1,0,33.83585712,88,16,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-07-14|产品/技术创新,2016-07-14,2016-07-14,1,1,1,1,1,1,4,1,0,175.83148382000002,84,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2024-12-30|产品/技术创新,2024-12-30,2024-12-30,1,1,1,1,1,1,4,1,0,74.99792919,104,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2020-10-09|其他,2020-10-09,2020-10-09,1,1,3,1,3,0,4,1,0,144.92775419999998,142,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2020-12-30|其他,2020-12-30,2020-12-30,1,1,3,1,3,0,4,1,0,142.14353996,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-05-20|资本动作,2016-05-20,2016-05-20,1,1,7,1,7,1,5,1,0,127.68203103,252,14,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
688159|2022-07-02|政策/行业,2022-07-02,2022-07-02,1,1,1,1,1,1,4,1,0,19.243526,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300098|2012-01-10|产品/技术创新,2012-01-10,2012-01-10,1,1,2,1,2,1,4,1,0,17.277156,168,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2021-09-06|风险事件,2021-09-06,2021-09-06,1,1,3,1,3,1,4,1,0,72.11796441,157,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300638|2018-11-07|资本动作,2018-11-07,2018-11-07,1,1,1,1,1,1,4,1,0,29.724,70,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2024-09-05|管理层/投关信号,2024-09-05,2024-09-05,1,1,1,1,1,2,4,1,0,64.64550063,74,12,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300638|2020-08-10|产品/技术创新,2020-08-10,2020-08-10,1,1,1,1,1,2,3,1,0,195.99983421,125,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300098|2019-02-16|资本动作,2019-02-16,2019-02-16,1,1,2,1,2,1,4,1,0,127.21996902,125,1,1,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002881|2023-02-11|产品/技术创新,2023-02-11,2023-02-11,1,1,1,1,1,2,4,1,0,81.02421151,68,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2025-07-31|管理层/投关信号,2025-07-31,2025-07-31,1,1,2,1,2,1,4,8,0,212.07352857,218,38,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
603236|2020-04-29|产品/技术创新,2020-04-29,2020-04-29,1,1,1,1,1,1,4,1,0,173.82073799999998,160,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2014-11-29|其他,2014-11-29,2014-11-29,1,1,4,1,4,0,4,1,0,47.550768,123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2024-08-30|管理层/投关信号,2024-08-30,2024-08-30,1,1,1,1,1,1,4,1,0,64.29794418,76,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2024-08-30|风险事件,2024-08-30,2024-08-30,1,1,1,1,1,1,4,1,0,64.29794418,54,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300638|2022-06-14|资本动作,2022-06-14,2022-06-14,1,1,2,1,2,2,3,1,0,157.33274548,114,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300638|2019-06-07|其他,2019-06-07,2019-06-07,1,1,1,1,1,0,4,1,0,54.2924928,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2019-09-05|客户/订单,2019-09-05,2019-09-05,1,1,1,1,1,1,4,1,0,58.4688,70,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
300098|2012-04-18|资本动作,2012-04-18,2012-04-18,1,1,1,1,1,1,4,1,0,18.015192000000003,82,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
603236|2019-12-05|其他,2019-12-05,2019-12-05,1,1,1,1,1,0,4,1,0,120.829982,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2026-03-12|资本动作,2026-03-12,2026-03-12,1,1,11,1,11,2,4,1,0,56.61584893,256,28,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
301608|2026-05-27|其他,2026-05-27,2026-05-27,1,1,1,1,1,0,2,1,0,82.51393073,192,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
300638|2024-06-21|资本动作,2024-06-21,2024-06-21,1,1,3,1,3,1,5,1,0,129.87018732,129,26,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
002881|2025-07-15|业绩信号,2025-07-15,2025-07-15,1,1,2,1,2,5,5,1,0,116.71126206,186,25,0,3,0,0,4,1,0,0,0,0,6,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002313|2022-10-31|业绩信号,2022-10-31,2022-10-31,1,1,1,1,1,2,4,1,0,19.05696,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2025-09-02|资本动作,2025-09-02,2025-09-02,1,1,1,1,1,1,4,1,0,147.59467008,50,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2019-12-20|其他,2019-12-20,2019-12-20,1,1,1,1,1,0,4,1,0,61.52769,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2019-12-20|产品/技术创新,2019-12-20,2019-12-20,1,1,1,1,1,2,3,1,0,61.52769,115,0,0,0,0,0,2,1,0,0,1,1,4,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
002881|2025-08-28|资本动作,2025-08-28,2025-08-28,1,1,1,1,1,1,4,1,0,147.77811516,78,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2013-07-25|管理层/投关信号,2013-07-25,2013-07-25,1,1,1,1,1,1,4,1,0,28.283874,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002881|2022-04-12|其他,2022-04-12,2022-04-12,1,1,2,1,2,0,4,1,0,56.55278226,105,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2025-01-25|其他,2025-01-25,2025-01-25,1,1,1,1,1,0,4,1,0,31.77489857,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2020-02-08|其他,2020-02-08,2020-02-08,1,1,2,1,2,0,4,1,0,93.13193905,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2026-06-12|产品/技术创新,2026-06-12,2026-06-12,1,1,2,1,2,7,3,1,0,117.5686952,444,2,0,0,0,0,2,1,0,0,1,1,15,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688159|2021-09-08|其他,2021-09-08,2021-09-08,1,1,1,1,1,0,4,1,0,23.38743917,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2024-07-02|业绩信号,2024-07-02,2024-07-02,1,1,1,1,1,1,4,1,0,33.77117911,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2024-12-11|其他,2024-12-11,2024-12-11,1,1,8,1,8,0,4,1,0,83.77815226999999,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2024-07-12|产品/技术创新,2024-07-12,2024-07-12,1,1,1,1,1,2,3,1,0,133.00973784,127,0,0,0,0,0,0,0,0,0,1,1,8,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300638|2025-05-14|其他,2025-05-14,2025-05-14,1,1,2,1,2,0,4,1,0,227.03352056,123,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2011-08-08|其他,2011-08-08,2011-08-08,1,1,1,1,1,0,4,1,0,23.528232,83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2025-02-14|其他,2025-02-14,2025-02-14,1,1,1,1,1,0,4,1,0,284.02456417,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2021-10-29|资本动作,2021-10-29,2021-10-29,1,1,2,1,2,1,4,1,0,66.60089,85,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2026-04-29|资本动作,2026-04-29,2026-04-29,1,1,2,1,2,5,3,1,0,202.78444782,419,0,0,0,4,1,4,1,0,0,0,0,6,1,3,1,4,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
002313|2016-01-11|其他,2016-01-11,2016-01-11,1,1,8,1,8,0,4,1,0,46.176,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2015-10-30|业绩信号,2015-10-30,2015-10-30,1,1,3,1,3,1,5,1,0,46.176,108,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
603236|2021-06-03|资本动作,2021-06-03,2021-06-03,1,1,1,1,1,1,4,1,0,223.1777684,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002881|2022-08-30|其他,2022-08-30,2022-08-30,1,1,5,1,5,0,4,1,0,92.53948281,144,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
